시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU,경도,위도,좌표조회방식,좌표조회에러
부산광역시 금정구 장전동,128-4,128,4,더룸J,전세,14.61,202508,"4,000",0,2,2012,부산광역시,금정구,장전동,0,2641010800,2641010800001280004,129.08367064856512,35.23937349711308,parcel_address,
부산광역시 동래구 온천동,1410-49,1410,49,듀크1,월세,14.58,202508,"1,000",45,5,2014,부산광역시,동래구,온천동,0,2626010800,2626010800014100049,129.06779302715648,35.20297427427754,parcel_address,
부산광역시 금정구 장전동,136-7,136,7,스위트빌,월세,25.88,202508,500,42,2,2012,부산광역시,금정구,장전동,0,2641010800,2641010800001360007,129.082620323227,35.238049862780784,parcel_address,
부산광역시 북구 만덕동,605-10,605,10,스마트웰A,월세,20.03,202508,"1,000",26,2,2013,부산광역시,북구,만덕동,0,2632010300,2632010300006050010,129.03537993130846,35.212705419749184,parcel_address,
부산광역시 서구 부용동2가,9-11,9,11,미소빌,월세,18.76,202508,"2,000",30,4,2011,부산광역시,서구,부용동2가,0,2614010800,2614010800000090011,129.0196406587831,35.10701026975042,parcel_address,
부산광역시 서구 부용동2가,60,60,0,부용빌라에이,월세,23.32,202508,"2,000",23,4,2003,부산광역시,서구,부용동2가,0,2614010800,2614010800000600000,129.01853996340066,35.10597408368348,parcel_address,
부산광역시 연제구 거제동,114-19,114,19,거림빌리지,월세,24.6,202508,500,40,4,2003,부산광역시,연제구,거제동,0,2647010100,2647010100001140019,129.07854640331013,35.1969790301393,parcel_address,
부산광역시 동래구 온천동,444-57,444,57,베스트빌,월세,16.635,202508,50,36,2,2013,부산광역시,동래구,온천동,0,2626010800,2626010800004440057,129.0786470949369,35.21510788282277,parcel_address,
부산광역시 동래구 온천동,1380-18,1380,18,M팰리스,월세,16.125,202508,50,50,10,2018,부산광역시,동래구,온천동,0,2626010800,2626010800013800018,129.06787628475607,35.20228963635233,parcel_address,
부산광역시 부산진구 개금동,177-22,177,22,햇살가득,월세,17.79,202508,500,30,5,2014,부산광역시,부산진구,개금동,0,2623011100,2623011100001770022,129.02393248466416,35.15229669470146,parcel_address,
부산광역시 부산진구 개금동,528-17,528,17,해오름A동,월세,13.98,202508,"1,000",50,3,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100005280017,129.01799804904522,35.14959282428602,parcel_address,
부산광역시 부산진구 개금동,177-228,177,228,휴먼빌,월세,15.14,202508,500,31,4,2011,부산광역시,부산진구,개금동,0,2623011100,2623011100001770228,129.02146983301847,35.1509093355986,parcel_address,
부산광역시 금정구 장전동,31-2,31,2,아이파크,월세,16.55,202508,500,31,2,2013,부산광역시,금정구,장전동,0,2641010800,2641010800000310002,129.08189385900164,35.23729996446309,parcel_address,
부산광역시 부산진구 가야동,343-24,343,24,하이빌,월세,21.67,202508,500,25,2,2013,부산광역시,부산진구,가야동,0,2623011000,2623011000003430024,129.03540488172,35.152120149108086,parcel_address,
부산광역시 부산진구 부전동,414-1,414,1,스카이빌,월세,18.36,202508,300,37,3,2013,부산광역시,부산진구,부전동,0,2623010300,2623010300004140001,129.05378894585755,35.16020871317768,parcel_address,
부산광역시 사하구 하단동,618-36,618,36,듀크빌,월세,17.26,202508,"1,000",28,2,2012,부산광역시,사하구,하단동,0,2638010300,2638010300006180036,128.9681609106849,35.10508009438573,parcel_address,
부산광역시 사하구 하단동,487-45,487,45,예인빌,월세,17.44,202508,500,32,2,2012,부산광역시,사하구,하단동,0,2638010300,2638010300004870045,128.96247466065475,35.1118066675986,parcel_address,
부산광역시 중구 보수동2가,75-4,75,4,(75-4),월세,23.46,202508,"1,000",34,5,2011,부산광역시,중구,보수동2가,0,2611012100,2611012100000750004,129.02369704460995,35.105438778600046,parcel_address,
부산광역시 부산진구 부전동,511-7,511,7,스카이타워,월세,16.25,202507,300,36,5,2014,부산광역시,부산진구,부전동,0,2623010300,2623010300005110007,129.05404139398843,35.15605663009532,parcel_address,
부산광역시 부산진구 양정동,255-9,255,9,월드빌리지,월세,24.609,202507,"2,800",37,4,2013,부산광역시,부산진구,양정동,0,2623010100,2623010100002550009,129.07212696775622,35.17831874324104,parcel_address,
부산광역시 부산진구 가야동,261-5,261,5,e-CLASS2,전세,29.918,202507,"10,000",0,2,2003,부산광역시,부산진구,가야동,0,2623011000,2623011000002610005,129.03554775544626,35.15398695136732,parcel_address,
부산광역시 부산진구 개금동,177-79,177,79,스카이하우스,월세,15.84,202507,"1,000",30,5,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100001770079,129.0231330918392,35.15156984716094,parcel_address,
부산광역시 부산진구 개금동,177-204,177,204,스마트웰가,월세,20.19,202507,500,30,4,2013,부산광역시,부산진구,개금동,0,2623011100,2623011100001770204,129.02189839169182,35.151021897602035,parcel_address,
부산광역시 부산진구 개금동,219-18,219,18,동국빌,월세,16.73,202507,200,30,2,2010,부산광역시,부산진구,개금동,0,2623011100,2623011100002190018,129.0226212132531,35.156414807061864,parcel_address,
부산광역시 부산진구 개금동,177-70,177,70,아이리스3차,월세,24.86,202507,"2,500",50,8,2016,부산광역시,부산진구,개금동,0,2623011100,2623011100001770070,129.02262611605408,35.152516487136594,parcel_address,
부산광역시 사하구 하단동,492-46,492,46,린다포레스트1,월세,18.54,202507,"2,800",23,7,2019,부산광역시,사하구,하단동,0,2638010300,2638010300004920046,128.96557434646087,35.11235862678994,parcel_address,
부산광역시 사하구 하단동,618-11,618,11,하단드리움,월세,13.47,202507,300,35,4,2021,부산광역시,사하구,하단동,0,2638010300,2638010300006180011,128.96789099665745,35.105083917356936,parcel_address,
부산광역시 사하구 하단동,1165-29,1165,29,환타빌,월세,24.0,202507,200,35,7,2003,부산광역시,사하구,하단동,0,2638010300,2638010300011650029,128.95690690677264,35.10379360452646,parcel_address,
부산광역시 금정구 구서동,166-6,166,6,두실블루빌,월세,21.44,202507,300,30,3,2004,부산광역시,금정구,구서동,0,2641010700,2641010700001660006,129.088933315102,35.256626036568036,parcel_address,
부산광역시 동구 수정동,362-1,362,1,프라임빌,월세,14.49,202507,200,26,5,2013,부산광역시,동구,수정동,0,2617010200,2617010200003620001,129.04303296736242,35.1241160311333,parcel_address,
부산광역시 남구 대연동,295-2,295,2,포레2,월세,16.31,202507,300,31,2,2013,부산광역시,남구,대연동,0,2629010600,2629010600002950002,129.09132003230565,35.13785792926099,parcel_address,
부산광역시 남구 대연동,1321-4,1321,4,영진블루빌2,월세,19.85,202507,500,35,2,2012,부산광역시,남구,대연동,0,2629010600,2629010600013210004,129.09097689112133,35.13357561240046,parcel_address,
부산광역시 남구 대연동,908-5,908,5,대박하우스A,월세,14.62,202507,400,26,2,2010,부산광역시,남구,대연동,0,2629010600,2629010600009080005,129.0991376888894,35.132832068754794,parcel_address,
부산광역시 남구 대연동,1758-11,1758,11,대박시티A,월세,19.45,202507,"1,000",22,2,2013,부산광역시,남구,대연동,0,2629010600,2629010600017580011,129.08700051750748,35.13533173180222,parcel_address,
부산광역시 금정구 장전동,31-2,31,2,아이파크,월세,15.35,202507,500,34,2,2013,부산광역시,금정구,장전동,0,2641010800,2641010800000310002,129.08189385900164,35.23729996446309,parcel_address,
부산광역시 금정구 장전동,136-25,136,25,제이브하우스,월세,16.74,202507,500,33,2,2015,부산광역시,금정구,장전동,0,2641010800,2641010800001360025,129.08268495351834,35.23828484476108,parcel_address,
부산광역시 금정구 장전동,145-8,145,8,MOS,월세,16.895,202507,500,6,3,2012,부산광역시,금정구,장전동,0,2641010800,2641010800001450008,129.08286153665028,35.237255265289676,parcel_address,
부산광역시 금정구 장전동,263-2,263,2,센텀하우스,월세,18.39,202507,500,40,5,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002630002,129.08514169208655,35.23679556265567,parcel_address,
부산광역시 북구 덕천동,291-6,291,6,일리아나파크빌,월세,15.1226,202507,60,60,4,2017,부산광역시,북구,덕천동,0,2632010400,2632010400002910006,129.00978551544557,35.20789578241599,parcel_address,
부산광역시 금정구 부곡동,323-18,323,18,소정빌,월세,14.56,202507,500,30,5,2012,부산광역시,금정구,부곡동,0,2641010900,2641010900003230018,129.09201880287284,35.224114454976714,parcel_address,
부산광역시 수영구 남천동,74-46,74,46,오션빌,월세,13.75,202507,200,33,2,2011,부산광역시,수영구,남천동,0,2650010500,2650010500000740046,129.10762020648843,35.142604084413065,parcel_address,
부산광역시 연제구 연산동,1492-32,1492,32,골든시티빌,월세,19.455,202507,50,29,5,2012,부산광역시,연제구,연산동,0,2647010200,2647010200014920032,129.07744413453227,35.182883317516726,parcel_address,
부산광역시 사상구 괘법동,543-6,543,6,블루마린,월세,14.19,202507,300,29,4,2011,부산광역시,사상구,괘법동,0,2653010400,2653010400005430006,128.98731554555016,35.16335530460378,parcel_address,
부산광역시 수영구 광안동,753-4,753,4,로드더숲에이,월세,23.84,202507,"1,000",42,2,2017,부산광역시,수영구,광안동,0,2650010400,2650010400007530004,129.11042203150527,35.1575521735899,parcel_address,
부산광역시 수영구 광안동,140-4,140,4,부일캐슬,전세,29.765,202507,"12,000",0,4,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001400004,129.11464583921716,35.15941530355158,parcel_address,
부산광역시 수영구 광안동,177-3,177,3,광안리즈빌,전세,18.24,202507,"5,000",0,1,2002,부산광역시,수영구,광안동,0,2650010400,2650010400001770003,129.11423376287206,35.15249960138894,parcel_address,
부산광역시 수영구 광안동,155-7,155,7,남강골드뷰,전세,22.72,202507,"10,000",0,4,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001550007,129.11722719592254,35.15784548513124,parcel_address,
부산광역시 수영구 광안동,88-27,88,27,위너스빌,월세,15.59,202507,100,31,3,2010,부산광역시,수영구,광안동,0,2650010400,2650010400000880027,129.11683977106208,35.16607894949141,parcel_address,
부산광역시 수영구 광안동,120-287,120,287,더블유하우스5,월세,21.93,202507,300,39,2,2012,부산광역시,수영구,광안동,0,2650010400,2650010400001200287,129.11444255812853,35.16037685920577,parcel_address,
부산광역시 연제구 연산동,660-42,660,42,스위트빌,월세,22.505,202507,500,40,3,2013,부산광역시,연제구,연산동,0,2647010200,2647010200006600042,129.0858792418465,35.17924727166163,parcel_address,
부산광역시 사상구 덕포동,411-3,411,3,한울다온JS,월세,24.177,202507,"2,000",55,7,2018,부산광역시,사상구,덕포동,0,2653010300,2653010300004110003,128.98714971106517,35.17359793776513,parcel_address,
부산광역시 수영구 민락동,181-207,181,207,드림팰리스,월세,18.72,202507,300,32,3,2010,부산광역시,수영구,민락동,0,2650010300,2650010300001810207,129.12560330483137,35.15660283031914,parcel_address,
부산광역시 연제구 연산동,1306-31,1306,31,에이스빌,월세,22.59,202507,400,40,4,2011,부산광역시,연제구,연산동,0,2647010200,2647010200013060031,129.0791523735399,35.18083299303392,parcel_address,
부산광역시 수영구 광안동,190-19,190,19,세종오스타,전세,24.38,202507,"9,500",0,2,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001900019,129.1131928331671,35.14930972732799,parcel_address,
부산광역시 수영구 광안동,97-1,97,1,경원원룸,월세,16.0,202507,100,25,2,2002,부산광역시,수영구,광안동,0,2650010400,2650010400000970001,129.11596736090235,35.164918483091455,parcel_address,
부산광역시 수영구 광안동,693-7,693,7,힐링하우스,월세,20.22,202507,"2,000",35,5,2015,부산광역시,수영구,광안동,0,2650010400,2650010400006930007,129.11268754470456,35.16446548559804,parcel_address,
부산광역시 수영구 광안동,379-54,379,54,광안동혜신클라우드K,월세,27.3855,202507,"12,500",20,9,2021,부산광역시,수영구,광안동,0,2650010400,2650010400003790054,129.11182074152194,35.15441013135016,parcel_address,
부산광역시 수영구 광안동,1067-13,1067,13,청목바다처럼,월세,15.245,202507,500,34,4,2014,부산광역시,수영구,광안동,0,2650010400,2650010400010670013,129.11191942051988,35.16653803967419,parcel_address,
부산광역시 수영구 광안동,1036-5,1036,5,골든센텀빌,전세,25.685,202507,"9,000",0,2,2016,부산광역시,수영구,광안동,0,2650010400,2650010400010360005,129.10909780113457,35.1696975064571,parcel_address,
부산광역시 수영구 광안동,1077-15,1077,15,명성로즈빌,월세,19.16,202507,500,33,3,2012,부산광역시,수영구,광안동,0,2650010400,2650010400010770015,129.11418972536256,35.16635356367391,parcel_address,
부산광역시 수영구 광안동,492-10,492,10,명성하이빌,전세,16.57,202507,"6,500",0,2,2016,부산광역시,수영구,광안동,0,2650010400,2650010400004920010,129.11257917201686,35.16183670430715,parcel_address,
부산광역시 수영구 광안동,101-4,101,4,푸른마을,월세,14.29,202507,500,23,3,2009,부산광역시,수영구,광안동,0,2650010400,2650010400001010004,129.11635493324667,35.16303161823464,parcel_address,
부산광역시 수영구 민락동,34-1,34,1,다온채,월세,19.41,202507,500,65,4,2020,부산광역시,수영구,민락동,0,2650010300,2650010300000340001,129.1264907434172,35.15771691664928,parcel_address,
부산광역시 수영구 남천동,33-15,33,15,두성미르피아,월세,21.28,202507,500,38,5,2011,부산광역시,수영구,남천동,0,2650010500,2650010500000330015,129.11134902138502,35.149445247302594,parcel_address,
부산광역시 사상구 주례동,92-153,92,153,MAPLEⅡ,월세,19.02,202507,200,40,4,2002,부산광역시,사상구,주례동,0,2653010600,2653010600000920153,129.00975017345598,35.14752816219372,parcel_address,
부산광역시 해운대구 재송동,1073-10,1073,10,센텀뫼비우스,월세,19.1879,202507,"2,000",35,10,2019,부산광역시,해운대구,재송동,0,2635010400,2635010400010730010,129.12165682530136,35.18636348759305,parcel_address,
부산광역시 남구 대연동,635-12,635,12,그린빌,월세,18.605,202507,500,38,4,2006,부산광역시,남구,대연동,0,2629010600,2629010600006350012,129.0970390662895,35.13235849388839,parcel_address,
부산광역시 남구 대연동,1734-19,1734,19,청명레미안,월세,19.03,202507,300,28,2,2010,부산광역시,남구,대연동,0,2629010600,2629010600017340019,129.09445134626782,35.132883526109374,parcel_address,
부산광역시 남구 대연동,1464-24,1464,24,더샾시티,월세,15.74,202507,500,53,4,2021,부산광역시,남구,대연동,0,2629010600,2629010600014640024,129.09067180221936,35.13844625256016,parcel_address,
부산광역시 부산진구 부암동,315-16,315,16,길평트윈빌,월세,24.33,202507,300,29,3,2003,부산광역시,부산진구,부암동,0,2623010800,2623010800003150016,129.04796422389484,35.16789083175492,parcel_address,
부산광역시 부산진구 전포동,306-5,306,5,스위트원룸,월세,15.73,202507,"1,000",41,5,2016,부산광역시,부산진구,전포동,0,2623010200,2623010200003060005,129.06672365479807,35.15642539152704,parcel_address,
부산광역시 서구 부용동2가,30-10,30,10,더휴,월세,13.72,202507,200,37,2,2012,부산광역시,서구,부용동2가,0,2614010800,2614010800000300010,129.01914455596824,35.10748595298507,parcel_address,
부산광역시 부산진구 개금동,523-10,523,10,우성빌,월세,13.72,202507,300,24,5,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100005230010,129.01981041758185,35.15162751982827,parcel_address,
부산광역시 부산진구 개금동,631-11,631,11,양지코쿤빌27차,월세,17.14,202507,500,35,2,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100006310011,129.0178395895181,35.14581093336318,parcel_address,
부산광역시 남구 문현동,205-49,205,49,송하빌,월세,13.95,202507,300,35,2,2013,부산광역시,남구,문현동,0,2629010900,2629010900002050049,129.07169339883623,35.13779454561224,parcel_address,
부산광역시 사하구 장림동,325-87,325,87,해피하우스,월세,18.07,202507,"2,000",11,5,2011,부산광역시,사하구,장림동,0,2638010500,2638010500003250087,128.9694520907613,35.08098244338811,parcel_address,
부산광역시 금정구 부곡동,724-1,724,1,(724-1),월세,25.69,202507,500,32,2,2018,부산광역시,금정구,부곡동,0,2641010900,2641010900007240001,129.09490479281675,35.22241889938941,parcel_address,
부산광역시 북구 구포동,700-48,700,48,유리빌,월세,16.76,202507,100,28,4,2012,부산광역시,북구,구포동,0,2632010500,2632010500007000048,129.00486416519277,35.20477410942199,parcel_address,
부산광역시 북구 구포동,923-76,923,76,동우주택,월세,27.72,202507,"1,000",38,4,2013,부산광역시,북구,구포동,0,2632010500,2632010500009230076,128.99441789697022,35.19885239544908,parcel_address,
부산광역시 부산진구 양정동,312-23,312,23,루나빌,월세,21.13,202507,"2,000",27,3,2017,부산광역시,부산진구,양정동,0,2623010100,2623010100003120023,129.0701945815669,35.175295139603875,parcel_address,
부산광역시 부산진구 양정동,257-22,257,22,보금자리,월세,16.92,202507,300,36,6,2011,부산광역시,부산진구,양정동,0,2623010100,2623010100002570022,129.07219468583025,35.17802299281165,parcel_address,
부산광역시 북구 만덕동,605-10,605,10,스마트웰A,월세,20.03,202507,500,30,4,2013,부산광역시,북구,만덕동,0,2632010300,2632010300006050010,129.03537993130846,35.212705419749184,parcel_address,
부산광역시 남구 대연동,537-15,537,15,아진비스타2,월세,13.1875,202507,400,38,5,2018,부산광역시,남구,대연동,0,2629010600,2629010600005370015,129.10076309339104,35.13216982367929,parcel_address,
부산광역시 남구 대연동,1318-4,1318,4,부경아이빌(1318-4),월세,17.83,202507,200,19,3,2002,부산광역시,남구,대연동,0,2629010600,2629010600013180004,129.0903807823761,35.13362414673758,parcel_address,
부산광역시 부산진구 전포동,340-12,340,12,다이안빌,월세,20.55,202507,300,40,5,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003400012,129.0662536230144,35.15429726842342,parcel_address,
부산광역시 중구 대청동4가,82-21,82,21,대청포세이돈아크로,월세,21.3,202507,"2,000",45,10,2020,부산광역시,중구,대청동4가,0,2611011900,2611011900000820021,129.0290738221006,35.103603550148215,parcel_address,
부산광역시 동구 수정동,1009-28,1009,28,삼오어네스터,월세,21.74,202507,500,50,3,2016,부산광역시,동구,수정동,0,2617010200,2617010200010090028,129.0432446811025,35.1251116017652,parcel_address,
부산광역시 부산진구 범천동,1298-98,1298,98,DS빌,월세,27.8,202507,"1,000",42,4,2013,부산광역시,부산진구,범천동,0,2623010400,2623010400012980098,129.0554478151284,35.14262435676976,parcel_address,
부산광역시 중구 영주동,725-1,725,1,도브빌,월세,15.98,202507,"1,000",27,4,2011,부산광역시,중구,영주동,0,2611010100,2611010100007250001,129.03640858879746,35.10978028782486,parcel_address,
부산광역시 중구 영주동,20-1,20,1,골드캐슬(20-1),월세,12.06,202507,300,25,3,2013,부산광역시,중구,영주동,0,2611010100,2611010100000200001,129.03681462959264,35.1126200638672,parcel_address,
부산광역시 금정구 장전동,157-2,157,2,HAPPY원룸,월세,27.96,202507,300,30,3,2003,부산광역시,금정구,장전동,0,2641010800,2641010800001570002,129.0859692421546,35.23887473759993,parcel_address,
부산광역시 남구 대연동,876-22,876,22,정원부르네오,월세,20.07,202507,500,31,5,2010,부산광역시,남구,대연동,0,2629010600,2629010600008760022,129.0942282351005,35.13186153726568,parcel_address,
부산광역시 서구 토성동1가,2-2,2,2,더샵,월세,24.39,202507,500,47,5,2013,부산광역시,서구,토성동1가,0,2614011200,2614011200000020002,129.0223145333983,35.100950238172096,parcel_address,
부산광역시 사상구 감전동,117-1,117,1,더퍼스트원,월세,28.0895,202507,"2,000",69,3,2022,부산광역시,사상구,감전동,0,2653010500,2653010500001170001,128.98933214190976,35.15713673138883,parcel_address,
부산광역시 수영구 광안동,662-25,662,25,다움하우스,월세,15.6,202507,500,33,2,2012,부산광역시,수영구,광안동,0,2650010400,2650010400006620025,129.1131398627728,35.16339157401946,parcel_address,
부산광역시 수영구 광안동,535-16,535,16,다성럭스빌,월세,17.36,202507,500,35,5,2018,부산광역시,수영구,광안동,0,2650010400,2650010400005350016,129.10983866346373,35.16147988625032,parcel_address,
부산광역시 수영구 광안동,97-6,97,6,파크빌,월세,22.87,202507,100,31,2,2009,부산광역시,수영구,광안동,0,2650010400,2650010400000970006,129.11653290439833,35.16485038585869,parcel_address,
부산광역시 수영구 광안동,147-4,147,4,초콜릿2,전세,29.16,202507,"8,900",0,2,2010,부산광역시,수영구,광안동,0,2650010400,2650010400001470004,129.11615825224698,35.157944353022174,parcel_address,
부산광역시 수영구 광안동,142-10,142,10,두성벨라지오,월세,25.39,202507,"1,000",56,4,2012,부산광역시,수영구,광안동,0,2650010400,2650010400001420010,129.1139397602318,35.1580882931284,parcel_address,
부산광역시 수영구 광안동,122-3,122,3,동화나라-1,월세,17.64,202507,500,26,3,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001220003,129.11711594838368,35.159361252533344,parcel_address,
부산광역시 연제구 연산동,1357-12,1357,12,지평하늘채,월세,15.35,202507,"1,000",45,3,2013,부산광역시,연제구,연산동,0,2647010200,2647010200013570012,129.07723971778577,35.18210310734821,parcel_address,
부산광역시 연제구 연산동,712-44,712,44,연산힐링하우스,월세,16.04,202507,"2,500",28,3,2018,부산광역시,연제구,연산동,0,2647010200,2647010200007120044,129.08253490806317,35.182534289745675,parcel_address,
부산광역시 연제구 연산동,1262-6,1262,6,유림시티빌,월세,16.795,202507,200,43,4,2010,부산광역시,연제구,연산동,0,2647010200,2647010200012620006,129.0809666439079,35.18082465554791,parcel_address,
부산광역시 수영구 광안동,97-7,97,7,베스트빌,월세,17.32,202507,200,31,4,2010,부산광역시,수영구,광안동,0,2650010400,2650010400000970007,129.11671629530673,35.16480858700044,parcel_address,
부산광역시 수영구 남천동,556-29,556,29,투윈빌-비,월세,25.605,202507,500,39,4,2002,부산광역시,수영구,남천동,0,2650010500,2650010500005560029,129.10866181639466,35.13899019765809,parcel_address,
부산광역시 수영구 광안동,115-7,115,7,광안하늘채,월세,18.04,202507,"2,000",45,3,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001150007,129.11620922265533,35.16245403335992,parcel_address,
부산광역시 수영구 광안동,99-19,99,19,다조은빌,월세,17.875,202507,300,16,5,2011,부산광역시,수영구,광안동,0,2650010400,2650010400000990019,129.1151156001521,35.1635059937497,parcel_address,
부산광역시 수영구 광안동,120-149,120,149,W-HOUSE4차,월세,26.185,202507,"7,400",7,4,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001200149,129.11442183122017,35.1602680607142,parcel_address,
부산광역시 연제구 연산동,621-2,621,2,연제베스트빌,월세,18.55,202507,300,25,2,2012,부산광역시,연제구,연산동,0,2647010200,2647010200006210002,129.08641975795751,35.18699168746559,parcel_address,
부산광역시 연제구 연산동,1266-2,1266,2,수목하우스라동,월세,16.89,202507,500,33,3,2018,부산광역시,연제구,연산동,0,2647010200,2647010200012660002,129.08145807406083,35.18139862454082,parcel_address,
부산광역시 수영구 광안동,1039-7,1039,7,명성프리미엄,월세,24.61,202507,100,40,2,2015,부산광역시,수영구,광안동,0,2650010400,2650010400010390007,129.11055646931402,35.16923153166478,parcel_address,
부산광역시 수영구 남천동,73-4,73,4,남천골든캐슬,월세,29.48,202507,"1,000",34,2,2015,부산광역시,수영구,남천동,0,2650010500,2650010500000730004,129.1069600478337,35.14338295361976,parcel_address,
부산광역시 사상구 감전동,107-24,107,24,렌탈하우스,월세,27.08,202507,"5,000",8,4,2003,부산광역시,사상구,감전동,0,2653010500,2653010500001070024,128.98805145447642,35.15798031369431,parcel_address,
부산광역시 동구 좌천동,531-4,531,4,오크빌1,월세,15.06,202507,500,33,5,2012,부산광역시,동구,좌천동,0,2617010300,2617010300005310004,129.05329276064214,35.134175631249654,parcel_address,
부산광역시 동구 좌천동,1172,1172,0,갤럭시하버타운,월세,20.7024,202507,"1,000",39,3,2020,부산광역시,동구,좌천동,0,2617010300,2617010300011720000,129.048460216497,35.131315173746536,parcel_address,
부산광역시 동래구 안락동,426-20,426,20,(426-20),월세,22.4725,202507,500,51,6,2021,부산광역시,동래구,안락동,0,2626010200,2626010200004260020,129.09918100866082,35.201149577683154,parcel_address,
부산광역시 동래구 안락동,631-26,631,26,파인빌,월세,22.3,202507,"1,000",40,2,2012,부산광역시,동래구,안락동,0,2626010200,2626010200006310026,129.10215155207263,35.19239159176654,parcel_address,
부산광역시 서구 부민동3가,1-5,1,5,동화하우스,월세,24.57,202507,200,35,2,2010,부산광역시,서구,부민동3가,0,2614011100,2614011100000010005,129.0179827677935,35.10579943098127,parcel_address,
부산광역시 서구 부용동2가,60-1,60,1,부용빌라비,월세,22.88,202507,300,33,3,2003,부산광역시,서구,부용동2가,0,2614010800,2614010800000600001,129.01843421828949,35.10605483759394,parcel_address,
부산광역시 금정구 장전동,31-2,31,2,아이파크,월세,15.35,202507,500,33,3,2013,부산광역시,금정구,장전동,0,2641010800,2641010800000310002,129.08189385900164,35.23729996446309,parcel_address,
부산광역시 남구 대연동,286-32,286,32,센텀뷰3,월세,13.89,202507,500,20,4,2012,부산광역시,남구,대연동,0,2629010600,2629010600002860032,129.0918380275987,35.138278690285716,parcel_address,
부산광역시 동구 초량동,295-16,295,16,짐머,월세,14.92,202507,500,35,3,2012,부산광역시,동구,초량동,0,2617010100,2617010100002950016,129.03829326083988,35.11848627805682,parcel_address,
부산광역시 남구 대연동,1722-19,1722,19,아이파크2,월세,15.11,202507,"1,000",26,5,2014,부산광역시,남구,대연동,0,2629010600,2629010600017220019,129.09790843921164,35.13329167896998,parcel_address,
부산광역시 서구 암남동,62-23,62,23,별빛채,월세,19.98,202507,"3,000",20,3,2013,부산광역시,서구,암남동,0,2614012400,2614012400000620023,129.0159441779727,35.08192434089675,parcel_address,
부산광역시 부산진구 양정동,313-13,313,13,프라디움,월세,15.67,202507,200,39,4,2017,부산광역시,부산진구,양정동,0,2623010100,2623010100003130013,129.0699130456871,35.175671215150096,parcel_address,
부산광역시 부산진구 양정동,360-2,360,2,바우하우스2,월세,17.44,202507,300,37,4,2016,부산광역시,부산진구,양정동,0,2623010100,2623010100003600002,129.07055795328392,35.16923055614288,parcel_address,
부산광역시 부산진구 전포동,202-2,202,2,성신원룸,월세,24.469,202507,300,35,5,2002,부산광역시,부산진구,전포동,0,2623010200,2623010200002020002,129.06651861998745,35.15804632338518,parcel_address,
부산광역시 부산진구 전포동,306-15,306,15,제니스빌,월세,23.67,202507,300,35,2,2010,부산광역시,부산진구,전포동,0,2623010200,2623010200003060015,129.06654845012602,35.15621792595513,parcel_address,
부산광역시 부산진구 전포동,340-16,340,16,누보빌,월세,13.97,202507,300,32,5,2012,부산광역시,부산진구,전포동,0,2623010200,2623010200003400016,129.06625487914454,35.15411702781421,parcel_address,
부산광역시 북구 덕천동,314-1,314,1,파크오피스텔,월세,16.04,202507,500,30,4,2011,부산광역시,북구,덕천동,0,2632010400,2632010400003140001,129.0065252307125,35.213824958003904,parcel_address,
부산광역시 부산진구 양정동,174-2,174,2,푸른별,월세,21.84,202507,"1,000",38,8,2017,부산광역시,부산진구,양정동,0,2623010100,2623010100001740002,129.07287789579027,35.17800764337563,parcel_address,
부산광역시 서구 동대신동3가,13-20,13,20,골드캐슬,월세,21.04,202507,"2,000",34,5,2011,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130020,129.01602139932078,35.118753709159165,parcel_address,
부산광역시 서구 토성동2가,8-2,8,2,안단테,월세,17.78,202507,"3,000",24,6,2019,부산광역시,서구,토성동2가,0,2614011300,2614011300000080002,129.02210857355826,35.10091736455682,parcel_address,
부산광역시 서구 토성동2가,8-2,8,2,안단테,월세,17.78,202507,"3,000",24,6,2019,부산광역시,서구,토성동2가,0,2614011300,2614011300000080002,129.02210857355826,35.10091736455682,parcel_address,
부산광역시 서구 동대신동3가,97-14,97,14,SEVENHOUSE,월세,21.95,202507,"2,000",40,3,2019,부산광역시,서구,동대신동3가,0,2614010300,2614010300000970014,129.0187080298671,35.11672175560633,parcel_address,
부산광역시 동구 수정동,362-1,362,1,프라임빌,월세,14.85,202507,300,28,4,2013,부산광역시,동구,수정동,0,2617010200,2617010200003620001,129.04303296736242,35.1241160311333,parcel_address,
부산광역시 금정구 부곡동,64-49,64,49,이루마빌,월세,14.96,202507,"1,000",22,5,2013,부산광역시,금정구,부곡동,0,2641010900,2641010900000640049,129.09089302438338,35.242549904667385,parcel_address,
